"species","gene","pvalue"
"Arabidopsis","AT5G50920",3.12491e-13
"Arabidopsis","AT5G50930",3.12491e-13
"Arabidopsis","AT5G50940",3.12491e-13
"Arabidopsis","AT5G50950",3.12491e-13
"Arabidopsis","AT5G50960",3.12491e-13
"Arabidopsis","AT5G50970",3.12491e-13
"Arabidopsis","AT5G50990",3.12491e-13
"Arabidopsis","AT5G50995",3.12491e-13
"Arabidopsis","AT5G51000",3.12491e-13
"Arabidopsis","AT5G51010",3.12491e-13
"Arabidopsis","AT5G51020",3.12491e-13
"Arabidopsis","AT5G51030",3.12491e-13
"Arabidopsis","AT5G51040",3.12491e-13
"Arabidopsis","AT5G51050",3.12491e-13
"Arabidopsis","AT5G51055",3.12491e-13
"Arabidopsis","AT5G51060",3.12491e-13
"Arabidopsis","AT5G51070",3.12491e-13
"Arabidopsis","AT3G01010",3.696883e-13
"Arabidopsis","AT3G01015",3.696883e-13
"Arabidopsis","AT3G01020",3.696883e-13
"Arabidopsis","AT3G01030",3.696883e-13
"Arabidopsis","AT3G01040",3.696883e-13
"Arabidopsis","AT3G01050",3.696883e-13
"Arabidopsis","AT3G01060",3.696883e-13
"Arabidopsis","AT3G01070",3.696883e-13
"Arabidopsis","AT3G01080",3.696883e-13
"Arabidopsis","AT3G01085",3.696883e-13
"Arabidopsis","AT3G01090",3.696883e-13
"Arabidopsis","AT3G01100",3.696883e-13
"Arabidopsis","AT3G01120",3.696883e-13
"Arabidopsis","AT3G01130",3.696883e-13
"Arabidopsis","AT1G63080",4.927069e-13
"Arabidopsis","AT1G63090",4.927069e-13
"Arabidopsis","AT1G63100",4.927069e-13
"Arabidopsis","AT1G63105",4.927069e-13
"Arabidopsis","AT1G63110",4.927069e-13
"Arabidopsis","AT1G63120",4.927069e-13
"Arabidopsis","AT1G63130",4.927069e-13
"Arabidopsis","AT1G63140",4.927069e-13
"Arabidopsis","AT1G63150",4.927069e-13
"Arabidopsis","AT1G63160",4.927069e-13
"Arabidopsis","AT1G63170",4.927069e-13
"Arabidopsis","AT1G63180",4.927069e-13
"Arabidopsis","AT1G63190",4.927069e-13
"Arabidopsis","AT1G63200",4.927069e-13
"Arabidopsis","AT1G63205",4.927069e-13
"Arabidopsis","AT1G40087",8.783713e-13
"Arabidopsis","AT5G49650",1.671543e-12
"Arabidopsis","AT5G49660",1.671543e-12
"Arabidopsis","AT5G49665",1.671543e-12
"Arabidopsis","AT5G49680",1.671543e-12
"Arabidopsis","AT5G49690",1.671543e-12
"Arabidopsis","AT5G49700",1.671543e-12
"Arabidopsis","AT5G49710",1.671543e-12
"Arabidopsis","AT5G49720",1.671543e-12
"Arabidopsis","AT5G49730",1.671543e-12
"Arabidopsis","AT3G01140",4.409521e-12
"Arabidopsis","AT3G01142",4.409521e-12
"Arabidopsis","AT3G01150",4.409521e-12
"Arabidopsis","AT3G01160",4.409521e-12
"Arabidopsis","AT3G01170",4.409521e-12
"Arabidopsis","AT3G01175",4.409521e-12
"Arabidopsis","AT5G49520",7.369406e-12
"Arabidopsis","AT5G49525",7.369406e-12
"Arabidopsis","AT5G49530",7.369406e-12
"Arabidopsis","AT5G49540",7.369406e-12
"Arabidopsis","AT5G49550",7.369406e-12
"Arabidopsis","AT5G49555",7.369406e-12
"Arabidopsis","AT5G49560",7.369406e-12
"Arabidopsis","AT5G49570",7.369406e-12
"Arabidopsis","AT5G49580",7.369406e-12
"Arabidopsis","AT5G49590",7.369406e-12
"Arabidopsis","AT5G49600",7.369406e-12
"Arabidopsis","AT5G49610",7.369406e-12
"Arabidopsis","AT5G49615",7.369406e-12
"Arabidopsis","AT5G49620",7.369406e-12
"Arabidopsis","AT5G51770",8.03035e-12
"Arabidopsis","AT5G51780",8.03035e-12
"Arabidopsis","AT5G51790",8.03035e-12
"Arabidopsis","AT5G51795",8.03035e-12
"Arabidopsis","AT5G51800",8.03035e-12
"Arabidopsis","AT5G51810",8.03035e-12
"Arabidopsis","AT5G51812",8.03035e-12
"Arabidopsis","AT5G51820",8.03035e-12
"Arabidopsis","AT5G51830",8.03035e-12
"Arabidopsis","AT5G51840",8.03035e-12
"Arabidopsis","AT5G51845",8.03035e-12
"Arabidopsis","AT5G51850",8.03035e-12
"Arabidopsis","AT5G51860",8.03035e-12
"Arabidopsis","AT5G51870",8.03035e-12
"Arabidopsis","AT5G51880",8.03035e-12
"Arabidopsis","AT5G51890",8.03035e-12
"Arabidopsis","AT5G51900",8.03035e-12
"Arabidopsis","AT5G51910",8.03035e-12
"Arabidopsis","AT5G51920",8.03035e-12
"Arabidopsis","AT5G51930",8.03035e-12
"Arabidopsis","AT5G51940",8.03035e-12
"Arabidopsis","AT5G51950",8.03035e-12
"Arabidopsis","AT5G51960",8.03035e-12
"Arabidopsis","AT5G51970",8.03035e-12
"Arabidopsis","AT5G49740",1.311409e-11
"Arabidopsis","AT5G49750",1.311409e-11
"Arabidopsis","AT5G49760",1.311409e-11
"Arabidopsis","AT5G49770",1.311409e-11
"Arabidopsis","AT5G49780",1.311409e-11
"Arabidopsis","AT5G49800",1.311409e-11
"Arabidopsis","AT5G49810",1.311409e-11
"Arabidopsis","AT5G49820",1.311409e-11
"Arabidopsis","AT5G49830",1.311409e-11
"Arabidopsis","AT5G34581",1.47804e-11
"Arabidopsis","AT1G18490",1.899976e-11
"Arabidopsis","AT1G18500",1.899976e-11
"Arabidopsis","AT1G18510",1.899976e-11
"Arabidopsis","AT1G18520",1.899976e-11
"Arabidopsis","AT1G18530",1.899976e-11
"Arabidopsis","AT1G18540",1.899976e-11
"Arabidopsis","AT1G18550",1.899976e-11
"Arabidopsis","AT1G18560",1.899976e-11
"Arabidopsis","AT1G18570",1.899976e-11
"Arabidopsis","AT1G18580",1.899976e-11
"Arabidopsis","AT1G18590",1.899976e-11
"Arabidopsis","AT1G18600",1.899976e-11
"Arabidopsis","AT1G18610",1.899976e-11
"Arabidopsis","AT1G18620",1.899976e-11
"Arabidopsis","AT1G18630",1.899976e-11
"Arabidopsis","AT1G18640",1.899976e-11
"Arabidopsis","AT5G55565",2.3022e-11
"Arabidopsis","AT5G55570",2.3022e-11
"Arabidopsis","AT5G55580",2.3022e-11
"Arabidopsis","AT5G55590",2.3022e-11
"Arabidopsis","AT5G55600",2.3022e-11
"Arabidopsis","AT5G55610",2.3022e-11
"Arabidopsis","AT5G55620",2.3022e-11
"Arabidopsis","AT5G55630",2.3022e-11
"Arabidopsis","AT5G55640",2.3022e-11
"Arabidopsis","AT5G55650",2.3022e-11
"Arabidopsis","AT5G55660",2.3022e-11
"Arabidopsis","AT5G55670",2.3022e-11
"Arabidopsis","AT5G55680",2.3022e-11
"Arabidopsis","AT5G55690",2.3022e-11
"Arabidopsis","AT5G55700",2.3022e-11
"Arabidopsis","AT5G55710",2.3022e-11
"Arabidopsis","AT5G55720",2.3022e-11
"Arabidopsis","AT5G55730",2.3022e-11
"Arabidopsis","AT5G55740",2.3022e-11
"Arabidopsis","AT5G59150",2.441097e-11
"Arabidopsis","AT5G59160",2.441097e-11
"Arabidopsis","AT5G59170",2.441097e-11
"Arabidopsis","AT5G59180",2.441097e-11
"Arabidopsis","AT5G59190",2.441097e-11
"Arabidopsis","AT5G59200",2.441097e-11
"Arabidopsis","AT5G59210",2.441097e-11
"Arabidopsis","AT5G59220",2.441097e-11
"Arabidopsis","AT5G59230",2.441097e-11
"Arabidopsis","AT5G59240",2.441097e-11
"Arabidopsis","AT5G59250",2.441097e-11
"Arabidopsis","AT5G59260",2.441097e-11
"Arabidopsis","AT5G59270",2.441097e-11
"Arabidopsis","AT5G59280",2.441097e-11
"Arabidopsis","AT5G59290",2.441097e-11
"Arabidopsis","AT5G59300",2.441097e-11
"Arabidopsis","AT5G59305",2.441097e-11
"Arabidopsis","AT5G59310",2.441097e-11
"Arabidopsis","AT5G46870",2.750308e-11
"Arabidopsis","AT5G46871",2.750308e-11
"Arabidopsis","AT5G46873",2.750308e-11
"Arabidopsis","AT5G46874",2.750308e-11
"Arabidopsis","AT5G46877",2.750308e-11
"Arabidopsis","AT5G46880",2.750308e-11
"Arabidopsis","AT5G46890",2.750308e-11
"Arabidopsis","AT5G46900",2.750308e-11
"Arabidopsis","AT5G46910",2.750308e-11
"Arabidopsis","AT5G46915",2.750308e-11
"Arabidopsis","AT5G46920",2.750308e-11
"Arabidopsis","AT5G46930",2.750308e-11
"Arabidopsis","AT5G46940",2.750308e-11
"Arabidopsis","AT5G46950",2.750308e-11
"Arabidopsis","AT5G46960",2.750308e-11
"Arabidopsis","AT5G46970",2.750308e-11
"Arabidopsis","AT5G46980",2.750308e-11
"Arabidopsis","AT4G38330",3.165656e-11
"Arabidopsis","AT4G38340",3.165656e-11
"Arabidopsis","AT4G38350",3.165656e-11
"Arabidopsis","AT4G38360",3.165656e-11
"Arabidopsis","AT4G38370",3.165656e-11
"Arabidopsis","AT4G38380",3.165656e-11
"Arabidopsis","AT4G38390",3.165656e-11
"Arabidopsis","AT4G38400",3.165656e-11
"Arabidopsis","AT4G38401",3.165656e-11
"Arabidopsis","AT4G38405",3.165656e-11
"Arabidopsis","AT4G38410",3.165656e-11
"Arabidopsis","AT4G38420",3.165656e-11
"Arabidopsis","AT4G38430",3.165656e-11
"Arabidopsis","AT4G38440",3.165656e-11
"Arabidopsis","AT4G38460",3.165656e-11
"Arabidopsis","AT4G38470",3.165656e-11
"Arabidopsis","AT5G02502",3.626152e-11
"Arabidopsis","AT5G02505",3.626152e-11
"Arabidopsis","AT5G02510",3.626152e-11
"Arabidopsis","AT5G02520",3.626152e-11
"Arabidopsis","AT5G02530",3.626152e-11
"Arabidopsis","AT5G02540",3.626152e-11
"Arabidopsis","AT5G02550",3.626152e-11
"Arabidopsis","AT5G02560",3.626152e-11
"Arabidopsis","AT5G02570",3.626152e-11
"Arabidopsis","AT5G02580",3.626152e-11
"Arabidopsis","AT5G02590",3.626152e-11
"Arabidopsis","AT5G02600",3.626152e-11
"Arabidopsis","AT5G02610",3.626152e-11
"Arabidopsis","AT5G02615",3.626152e-11
"Arabidopsis","AT5G02620",3.626152e-11
"Arabidopsis","AT5G02630",3.626152e-11
"Arabidopsis","AT5G02640",3.626152e-11
"Arabidopsis","AT5G02650",3.626152e-11
"Arabidopsis","AT5G02660",3.626152e-11
"Arabidopsis","AT5G02670",3.626152e-11
"Arabidopsis","AT5G02680",3.626152e-11
"Arabidopsis","AT5G02690",3.626152e-11
"Arabidopsis","AT5G58960",3.70908e-11
"Arabidopsis","AT5G58970",3.70908e-11
"Arabidopsis","AT5G58980",3.70908e-11
"Arabidopsis","AT5G58990",3.70908e-11
"Arabidopsis","AT5G59000",3.70908e-11
"Arabidopsis","AT5G59010",3.70908e-11
"Arabidopsis","AT5G59020",3.70908e-11
"Arabidopsis","AT5G59030",3.70908e-11
"Arabidopsis","AT5G59040",3.70908e-11
"Arabidopsis","AT5G59050",3.70908e-11
"Arabidopsis","AT5G59055",3.70908e-11
"Arabidopsis","AT5G59060",3.70908e-11
"Arabidopsis","AT5G59070",3.70908e-11
"Arabidopsis","AT5G59080",3.70908e-11
"Arabidopsis","AT5G59090",3.70908e-11
"Arabidopsis","AT4G37750",4.060508e-11
"Arabidopsis","AT4G37760",4.060508e-11
"Arabidopsis","AT4G37770",4.060508e-11
"Arabidopsis","AT4G37780",4.060508e-11
"Arabidopsis","AT4G37790",4.060508e-11
"Arabidopsis","AT4G37800",4.060508e-11
"Arabidopsis","AT4G37810",4.060508e-11
"Arabidopsis","AT4G37820",4.060508e-11
"Arabidopsis","AT4G37830",4.060508e-11
"Arabidopsis","AT5G53300",5.451025e-11
"Arabidopsis","AT5G53310",5.451025e-11
"Arabidopsis","AT5G53320",5.451025e-11
"Arabidopsis","AT5G53330",5.451025e-11
