"species","gene","pvalue"
"arabidopsis","AT5G55920",3.107334e-26
"arabidopsis","AT5G55930",3.107334e-26
"arabidopsis","AT5G55940",3.107334e-26
"arabidopsis","AT5G55950",3.107334e-26
"arabidopsis","AT5G55960",3.107334e-26
"arabidopsis","AT5G55970",3.107334e-26
"arabidopsis","AT5G55980",3.107334e-26
"arabidopsis","AT5G55990",3.107334e-26
"arabidopsis","AT5G56000",3.107334e-26
"arabidopsis","AT5G56010",3.107334e-26
"arabidopsis","AT5G56020",3.107334e-26
"arabidopsis","AT5G56030",3.107334e-26
"arabidopsis","AT5G56040",3.107334e-26
"arabidopsis","AT5G56050",1.757064e-23
"arabidopsis","AT5G56060",1.757064e-23
"arabidopsis","AT3G20090",8.98878e-22
"arabidopsis","AT3G20100",8.98878e-22
"arabidopsis","AT3G20110",8.98878e-22
"arabidopsis","AT3G20120",8.98878e-22
"arabidopsis","AT3G20130",8.98878e-22
"arabidopsis","AT3G20140",8.98878e-22
"arabidopsis","AT3G20150",8.98878e-22
"arabidopsis","AT3G20155",8.98878e-22
"arabidopsis","AT3G20160",8.98878e-22
"arabidopsis","AT3G20170",8.98878e-22
"arabidopsis","AT3G20180",8.98878e-22
"arabidopsis","AT3G20190",8.98878e-22
"arabidopsis","AT3G20200",8.98878e-22
"arabidopsis","AT3G20210",8.98878e-22
"arabidopsis","AT3G20220",8.98878e-22
"arabidopsis","AT3G20230",8.98878e-22
"arabidopsis","AT3G20240",8.98878e-22
"arabidopsis","AT3G20250",8.98878e-22
"arabidopsis","AT3G20260",8.98878e-22
"arabidopsis","AT3G20270",8.98878e-22
"arabidopsis","AT1G14660",1.572931e-20
"arabidopsis","AT1G14670",1.572931e-20
"arabidopsis","AT1G14680",1.572931e-20
"arabidopsis","AT1G14685",1.572931e-20
"arabidopsis","AT1G14686",1.572931e-20
"arabidopsis","AT1G14687",1.572931e-20
"arabidopsis","AT1G14688",1.572931e-20
"arabidopsis","AT1G14690",1.572931e-20
"arabidopsis","AT1G14700",1.572931e-20
"arabidopsis","AT1G14710",1.572931e-20
"arabidopsis","AT1G14720",1.572931e-20
"arabidopsis","AT1G14730",1.572931e-20
"arabidopsis","AT1G14740",1.572931e-20
"arabidopsis","AT1G14750",1.572931e-20
"arabidopsis","AT1G26870",6.5293e-20
"arabidopsis","AT1G26880",6.5293e-20
"arabidopsis","AT1G26890",6.5293e-20
"arabidopsis","AT1G26900",6.5293e-20
"arabidopsis","AT1G26910",6.5293e-20
"arabidopsis","AT1G26916",6.5293e-20
"arabidopsis","AT1G26920",6.5293e-20
"arabidopsis","AT1G26921",6.5293e-20
"arabidopsis","AT1G26930",6.5293e-20
"arabidopsis","AT1G26940",6.5293e-20
"arabidopsis","AT1G26945",6.5293e-20
"arabidopsis","AT1G26960",6.5293e-20
"arabidopsis","AT3G20040",7.535964e-19
"arabidopsis","AT3G20050",7.535964e-19
"arabidopsis","AT3G20060",7.535964e-19
"arabidopsis","AT3G20070",7.535964e-19
"arabidopsis","AT3G20080",7.535964e-19
"arabidopsis","AT3G19970",1.833822e-18
"arabidopsis","AT3G19980",1.833822e-18
"arabidopsis","AT3G19990",1.833822e-18
"arabidopsis","AT3G20000",1.833822e-18
"arabidopsis","AT3G20010",1.833822e-18
"arabidopsis","AT3G20015",1.833822e-18
"arabidopsis","AT3G20020",1.833822e-18
"arabidopsis","AT3G20030",1.833822e-18
"arabidopsis","AT1G26970",3.87512e-17
"arabidopsis","AT1G26850",5.278697e-17
"arabidopsis","AT1G46768",5.61775e-17
"arabidopsis","AT1G46840",5.61775e-17
"arabidopsis","AT1G46912",5.61775e-17
"arabidopsis","AT1G46984",5.61775e-17
"arabidopsis","AT1G47056",5.61775e-17
"arabidopsis","AT1G47128",5.61775e-17
"arabidopsis","AT1G47200",5.61775e-17
"arabidopsis","AT1G47210",5.61775e-17
"arabidopsis","AT1G47220",5.61775e-17
"arabidopsis","AT1G47230",5.61775e-17
"arabidopsis","AT1G47240",5.61775e-17
"arabidopsis","AT5G55720",1.326256e-16
"arabidopsis","AT5G55730",1.326256e-16
"arabidopsis","AT5G55740",1.326256e-16
"arabidopsis","AT5G55750",1.326256e-16
"arabidopsis","AT5G55760",1.326256e-16
"arabidopsis","AT5G55770",1.326256e-16
"arabidopsis","AT5G55780",1.326256e-16
"arabidopsis","AT5G55790",1.326256e-16
"arabidopsis","AT5G55800",1.326256e-16
"arabidopsis","AT5G55810",1.326256e-16
"arabidopsis","AT5G55820",1.326256e-16
"arabidopsis","AT5G55830",1.326256e-16
"arabidopsis","AT5G55835",1.326256e-16
"arabidopsis","AT5G55840",1.326256e-16
"arabidopsis","AT5G55850",1.326256e-16
"arabidopsis","AT2G12170",1.682545e-16
"arabidopsis","AT2G12190",1.682545e-16
"arabidopsis","AT2G12200",1.682545e-16
"arabidopsis","AT2G12280",1.682545e-16
"arabidopsis","AT2G12290",1.682545e-16
"arabidopsis","AT1G35750",2.467908e-16
"arabidopsis","AT1G35780",2.467908e-16
"arabidopsis","AT3G19930",4.937097e-16
"arabidopsis","AT3G19940",4.937097e-16
"arabidopsis","AT3G19950",4.937097e-16
"arabidopsis","AT3G19960",4.937097e-16
"arabidopsis","AT1G47250",6.07836e-16
"arabidopsis","AT1G47260",6.07836e-16
"arabidopsis","AT1G47265",6.07836e-16
"arabidopsis","AT1G47270",6.07836e-16
"arabidopsis","AT1G47271",6.07836e-16
"arabidopsis","AT1G47278",6.169973e-16
"arabidopsis","AT1G47280",6.169973e-16
"arabidopsis","AT1G47290",6.169973e-16
"arabidopsis","AT1G47300",6.169973e-16
"arabidopsis","AT1G47310",6.169973e-16
"arabidopsis","AT1G47317",6.169973e-16
"arabidopsis","AT1G47330",6.169973e-16
"arabidopsis","AT1G47340",6.169973e-16
"arabidopsis","AT1G47350",6.169973e-16
"arabidopsis","AT1G47370",6.169973e-16
"arabidopsis","AT5G56380",6.220985e-16
"arabidopsis","AT5G56390",6.220985e-16
"arabidopsis","AT5G56400",6.220985e-16
"arabidopsis","AT5G56410",6.220985e-16
"arabidopsis","AT5G56420",6.220985e-16
"arabidopsis","AT5G56430",6.220985e-16
"arabidopsis","AT5G56440",6.220985e-16
"arabidopsis","AT5G56450",6.220985e-16
"arabidopsis","AT5G56452",6.220985e-16
"arabidopsis","AT5G56460",6.220985e-16
"arabidopsis","AT5G56470",6.220985e-16
"arabidopsis","AT5G56480",6.220985e-16
"arabidopsis","AT5G56490",6.220985e-16
"arabidopsis","AT5G56500",6.220985e-16
"arabidopsis","AT5G56510",6.220985e-16
"arabidopsis","AT5G56520",6.220985e-16
"arabidopsis","AT1G76878",6.445169e-16
"arabidopsis","AT1G76880",6.445169e-16
"arabidopsis","AT1G76890",6.445169e-16
"arabidopsis","AT1G76892",6.445169e-16
"arabidopsis","AT1G76900",6.445169e-16
"arabidopsis","AT1G76910",6.445169e-16
"arabidopsis","AT1G76920",6.445169e-16
"arabidopsis","AT1G76930",6.445169e-16
"arabidopsis","AT1G76940",6.445169e-16
"arabidopsis","AT1G76950",6.445169e-16
"arabidopsis","AT1G76952",6.445169e-16
"arabidopsis","AT1G76954",6.445169e-16
"arabidopsis","AT1G76955",6.445169e-16
"arabidopsis","AT1G76960",6.445169e-16
"arabidopsis","AT1G76965",6.445169e-16
"arabidopsis","AT1G76970",6.445169e-16
"arabidopsis","AT1G76980",6.445169e-16
"arabidopsis","AT1G76990",6.445169e-16
"arabidopsis","AT4G25360",9.006522e-16
"arabidopsis","AT4G25370",9.006522e-16
"arabidopsis","AT4G25380",9.006522e-16
"arabidopsis","AT4G25386",9.006522e-16
"arabidopsis","AT4G25390",9.006522e-16
"arabidopsis","AT4G25400",9.006522e-16
"arabidopsis","AT4G25410",9.006522e-16
"arabidopsis","AT4G25420",9.006522e-16
"arabidopsis","AT4G25430",9.006522e-16
"arabidopsis","AT4G25433",9.006522e-16
"arabidopsis","AT4G25434",9.006522e-16
"arabidopsis","AT4G25435",9.006522e-16
"arabidopsis","AT4G25440",9.006522e-16
"arabidopsis","AT4G25450",9.006522e-16
"arabidopsis","AT4G25470",9.006522e-16
"arabidopsis","AT4G25480",9.006522e-16
"arabidopsis","AT3G20280",1.332805e-15
"arabidopsis","AT3G20290",1.332805e-15
"arabidopsis","AT3G20300",1.332805e-15
"arabidopsis","AT3G20310",1.332805e-15
"arabidopsis","AT3G20320",1.332805e-15
"arabidopsis","AT3G20330",1.332805e-15
"arabidopsis","AT3G20340",1.332805e-15
"arabidopsis","AT3G20350",1.332805e-15
"arabidopsis","AT3G20360",1.332805e-15
"arabidopsis","AT3G20362",1.332805e-15
"arabidopsis","AT3G20365",1.332805e-15
"arabidopsis","AT3G30340",1.958578e-15
"arabidopsis","AT3G30345",1.958578e-15
"arabidopsis","AT3G30350",1.958578e-15
"arabidopsis","AT3G30370",1.958578e-15
"arabidopsis","AT3G30380",1.958578e-15
"arabidopsis","AT3G30383",1.958578e-15
"arabidopsis","AT3G30385",1.958578e-15
"arabidopsis","AT3G30387",1.958578e-15
"arabidopsis","AT3G30390",1.958578e-15
"arabidopsis","AT1G26770",2.545303e-15
"arabidopsis","AT1G26771",2.545303e-15
"arabidopsis","AT1G26773",2.545303e-15
"arabidopsis","AT1G26780",2.545303e-15
"arabidopsis","AT1G26790",2.545303e-15
"arabidopsis","AT1G26795",2.545303e-15
"arabidopsis","AT1G26796",2.545303e-15
"arabidopsis","AT1G26797",2.545303e-15
"arabidopsis","AT1G26798",2.545303e-15
"arabidopsis","AT1G26799",2.545303e-15
"arabidopsis","AT1G26800",2.545303e-15
"arabidopsis","AT1G26810",2.545303e-15
"arabidopsis","AT1G26815",2.545303e-15
"arabidopsis","AT1G26820",2.545303e-15
"arabidopsis","AT1G26830",2.545303e-15
"arabidopsis","AT1G26840",2.545303e-15
"arabidopsis","AT1G13310",3.010713e-15
"arabidopsis","AT1G13320",3.010713e-15
"arabidopsis","AT1G13330",3.010713e-15
"arabidopsis","AT1G13340",3.010713e-15
"arabidopsis","AT1G13350",3.010713e-15
"arabidopsis","AT1G13360",3.010713e-15
"arabidopsis","AT1G13370",3.010713e-15
"arabidopsis","AT1G13380",3.010713e-15
"arabidopsis","AT1G13390",3.010713e-15
"arabidopsis","AT1G13400",3.010713e-15
"arabidopsis","AT1G13410",3.010713e-15
"arabidopsis","AT1G13420",3.010713e-15
"arabidopsis","AT1G13430",3.010713e-15
"arabidopsis","AT1G13440",3.010713e-15
"arabidopsis","AT2G44560",4.366752e-15
"arabidopsis","AT2G44570",4.366752e-15
"arabidopsis","AT2G44578",4.366752e-15
"arabidopsis","AT2G44580",4.366752e-15
"arabidopsis","AT2G44581",4.366752e-15
"arabidopsis","AT2G44590",4.366752e-15
"arabidopsis","AT2G44600",4.366752e-15
"arabidopsis","AT2G44610",4.366752e-15
"arabidopsis","AT2G44620",4.366752e-15
"arabidopsis","AT2G44630",4.366752e-15
"arabidopsis","AT2G44640",4.366752e-15
"arabidopsis","AT2G44650",4.366752e-15
"arabidopsis","AT2G44660",4.366752e-15
"arabidopsis","AT2G44670",4.366752e-15
"arabidopsis","AT2G44680",4.366752e-15
"arabidopsis","AT2G44690",4.366752e-15
"arabidopsis","AT2G44700",4.366752e-15
"arabidopsis","AT2G44710",4.366752e-15
"arabidopsis","AT2G44730",4.366752e-15
"arabidopsis","AT2G44735",4.366752e-15
"arabidopsis","AT2G44740",4.366752e-15
"arabidopsis","AT2G44525",5.072922e-15
"arabidopsis","AT2G44530",5.072922e-15
"arabidopsis","AT2G44540",5.072922e-15
"arabidopsis","AT2G44550",5.072922e-15
"arabidopsis","AT3G19620",6.37641e-15
"arabidopsis","AT3G19630",6.37641e-15
"arabidopsis","AT3G19640",6.37641e-15
"arabidopsis","AT3G19650",6.37641e-15
"arabidopsis","AT3G19660",6.37641e-15
"arabidopsis","AT3G19663",6.37641e-15
"arabidopsis","AT3G19670",6.37641e-15
"arabidopsis","AT3G19680",6.37641e-15
"arabidopsis","AT3G19690",6.37641e-15
"arabidopsis","AT3G19700",6.37641e-15
"arabidopsis","AT3G19710",6.37641e-15
"arabidopsis","AT3G19720",6.37641e-15
"arabidopsis","AT3G19740",6.37641e-15
"arabidopsis","AT3G19760",6.37641e-15
"arabidopsis","AT3G19770",6.37641e-15
"arabidopsis","AT1G47380",8.021391e-15
"arabidopsis","AT1G47389",8.021391e-15
"arabidopsis","AT1G47390",8.021391e-15
"arabidopsis","AT1G47395",8.021391e-15
"arabidopsis","AT2G44500",8.278761e-15
"arabidopsis","AT2G44510",8.278761e-15
"arabidopsis","AT2G44520",8.278761e-15
"arabidopsis","AT5G35730",1.242636e-14
"arabidopsis","AT5G35732",1.242636e-14
"arabidopsis","AT5G35735",1.242636e-14
"arabidopsis","AT5G35737",1.242636e-14
"arabidopsis","AT5G35740",1.242636e-14
"arabidopsis","AT5G35750",1.242636e-14
"arabidopsis","AT5G35753",1.242636e-14
"arabidopsis","AT5G24770",1.264669e-14
"arabidopsis","AT5G24780",1.264669e-14
"arabidopsis","AT5G24790",1.264669e-14
"arabidopsis","AT5G24800",1.264669e-14
"arabidopsis","AT5G24810",1.264669e-14
"arabidopsis","AT5G24820",1.264669e-14
"arabidopsis","AT5G24825",1.264669e-14
"arabidopsis","AT5G24830",1.264669e-14
"arabidopsis","AT5G24840",1.264669e-14
"arabidopsis","AT5G24850",1.264669e-14
"arabidopsis","AT5G24860",1.264669e-14
"arabidopsis","AT5G24870",1.264669e-14
"arabidopsis","AT1G46480",1.666261e-14
"arabidopsis","AT1G46554",1.666261e-14
"arabidopsis","AT1G46696",1.666261e-14
"arabidopsis","AT1G12700",2.25198e-14
"arabidopsis","AT1G12710",2.25198e-14
"arabidopsis","AT1G12730",2.25198e-14
"arabidopsis","AT1G12740",2.25198e-14
"arabidopsis","AT1G12750",2.25198e-14
"arabidopsis","AT1G12760",2.25198e-14
"arabidopsis","AT1G12770",2.25198e-14
"arabidopsis","AT1G12775",2.25198e-14
"arabidopsis","AT1G12780",2.25198e-14
"arabidopsis","AT1G12790",2.25198e-14
"arabidopsis","AT1G12800",2.25198e-14
"arabidopsis","AT1G12805",2.25198e-14
"arabidopsis","AT1G12810",2.25198e-14
"arabidopsis","AT1G12820",2.25198e-14
"arabidopsis","AT1G12830",2.25198e-14
"arabidopsis","AT1G12840",2.25198e-14
"arabidopsis","AT1G12845",2.25198e-14
"arabidopsis","AT1G12850",2.25198e-14
"arabidopsis","AT1G12855",2.25198e-14
"arabidopsis","AT1G12860",2.25198e-14
"arabidopsis","AT1G12870",2.25198e-14
"arabidopsis","AT1G12880",2.25198e-14
"arabidopsis","AT5G02502",2.611161e-14
"arabidopsis","AT5G02505",2.611161e-14
"arabidopsis","AT5G02510",2.611161e-14
"arabidopsis","AT5G02520",2.611161e-14
"arabidopsis","AT5G02530",2.611161e-14
"arabidopsis","AT5G02540",2.611161e-14
"arabidopsis","AT5G02550",2.611161e-14
"arabidopsis","AT5G02560",2.611161e-14
"arabidopsis","AT5G02570",2.611161e-14
"arabidopsis","AT5G02580",2.611161e-14
"arabidopsis","AT5G02590",2.611161e-14
"arabidopsis","AT5G02600",2.611161e-14
"arabidopsis","AT5G02610",2.611161e-14
"arabidopsis","AT5G02615",2.611161e-14
"arabidopsis","AT5G02620",2.611161e-14
"arabidopsis","AT5G02630",2.611161e-14
"arabidopsis","AT5G02640",2.611161e-14
"arabidopsis","AT5G02650",2.611161e-14
"arabidopsis","AT5G02660",2.611161e-14
"arabidopsis","AT5G02670",2.611161e-14
"arabidopsis","AT5G02680",2.611161e-14
"arabidopsis","AT5G02690",2.611161e-14
"arabidopsis","AT1G12890",3.650353e-14
"arabidopsis","AT5G55910",3.72436e-14
"arabidopsis","AT5G56530",4.703988e-14
"arabidopsis","AT5G56540",4.703988e-14
"arabidopsis","AT5G56550",4.703988e-14
"arabidopsis","AT5G56560",4.703988e-14
"arabidopsis","AT5G56570",4.703988e-14
"arabidopsis","AT5G56580",4.703988e-14
"arabidopsis","AT5G56590",4.703988e-14
"arabidopsis","AT5G56600",4.703988e-14
"arabidopsis","AT5G56610",4.703988e-14
"arabidopsis","AT5G56620",4.703988e-14
"arabidopsis","AT5G56630",4.703988e-14
"arabidopsis","AT1G68470",6.72713e-14
"arabidopsis","AT1G68480",6.72713e-14
"arabidopsis","AT1G68490",6.72713e-14
"arabidopsis","AT1G68500",6.72713e-14
"arabidopsis","AT1G68510",6.72713e-14
"arabidopsis","AT1G68520",6.72713e-14
"arabidopsis","AT1G68526",6.72713e-14
"arabidopsis","AT1G68530",6.72713e-14
"arabidopsis","AT1G68540",6.72713e-14
"arabidopsis","AT1G67910",7.087002e-14
"arabidopsis","AT1G67920",7.087002e-14
"arabidopsis","AT1G67930",7.087002e-14
"arabidopsis","AT1G67940",7.087002e-14
"arabidopsis","AT1G67950",7.087002e-14
"arabidopsis","AT1G67960",7.087002e-14
"arabidopsis","AT1G67970",7.087002e-14
"arabidopsis","AT1G67980",7.087002e-14
"arabidopsis","AT1G67990",7.087002e-14
"arabidopsis","AT1G68000",7.087002e-14
"arabidopsis","AT1G68010",7.087002e-14
"arabidopsis","AT1G68020",7.087002e-14
"arabidopsis","AT1G68030",7.087002e-14
"arabidopsis","AT1G68040",7.087002e-14
"arabidopsis","AT1G68050",7.087002e-14
"arabidopsis","AT1G68060",7.087002e-14
"arabidopsis","AT1G68070",7.087002e-14
"arabidopsis","AT1G68080",7.087002e-14
"arabidopsis","AT1G68090",7.087002e-14
"arabidopsis","AT1G68100",7.087002e-14
"arabidopsis","AT1G56418",7.368457e-14
"arabidopsis","AT1G56420",7.368457e-14
"arabidopsis","AT1G56423",7.368457e-14
"arabidopsis","AT1G56430",7.368457e-14
"arabidopsis","AT1G56440",7.368457e-14
"arabidopsis","AT1G56450",7.368457e-14
"arabidopsis","AT1G56460",7.368457e-14
"arabidopsis","AT1G56500",7.368457e-14
"arabidopsis","AT1G56510",7.368457e-14
"arabidopsis","AT1G26660",7.512306e-14
"arabidopsis","AT1G26665",7.512306e-14
"arabidopsis","AT1G26670",7.512306e-14
"arabidopsis","AT1G26680",7.512306e-14
"arabidopsis","AT1G26690",7.512306e-14
"arabidopsis","AT1G26700",7.512306e-14
"arabidopsis","AT1G26710",7.512306e-14
"arabidopsis","AT1G26720",7.512306e-14
"arabidopsis","AT1G26730",7.512306e-14
"arabidopsis","AT1G26740",7.512306e-14
"arabidopsis","AT1G26750",7.512306e-14
"arabidopsis","AT1G26760",7.512306e-14
"arabidopsis","AT1G26761",7.512306e-14
